gene	rank
MRPS12	0.961050464244358
LCAT	0.960797523235483
ZNF652	0.959928173773934
TNNI3K	0.95987442664152
SLC27A5	0.959862592349953
THBS4	0.95959495017675
PAFAH1B3	0.959306432079245
PRAM1	0.95840514783292
POGLUT2	0.958152681343604
F12	0.958109754802781
ZNF580	0.958097792157721
CLEC4A	0.957881776788423
ECI1	0.957660037420051
PSME2	0.957651334529196
STAC3	0.957048243096223
MSRB1	0.957023560893075
RACK1	0.956939880502694
MFSD2A	0.956898825342175
CPT1C	0.95683018961565
ZNHIT1	0.956749714991593
CHI3L2	0.956689523970441
HIRIP3	0.956399370225568
ETFB	0.956268690915289
C16orf95	0.95610385429518
GBP1P1	0.955657599449697
IGHM	0.955564520914526
FAM24B	0.955258042447238
NRM	0.955112071931892
PODNL1	0.95509807178612
FAM118A	0.954709733624605
UBA52	0.954632580363369
RPS7	0.95461820735911
BAD	0.954415241673258
COX14	0.954345258176858
HLX	0.954107898539599
CEBPB	0.95376160501056
ATP23	0.953693292854114
SLIRP	0.953547901554526
NMI	0.952763115573224
TMEM88	0.952156356935728
LAMC3	0.951283561623357
MRPL55	0.950943203577148
VEPH1	0.95052453082418
ADM	0.950442011184541
ASPDH	0.950424593423543
NOSIP	0.950373499186892
CLPP	0.950332409656781
MRPL28	0.950146719830009
NAA38	0.949376911613155
PET100	0.948814919022427
PSMD9	0.948123706278806
RASL12	0.948098757021877
RELL1	0.948001672729432
NGF	0.947966234801171
RNASEH2C	0.947885890322231
GTF3C6	0.94751395907237
FZD2	0.947313907702298
PTGES3P1	0.94713665396161
IL1B	0.946607705036733
C1orf54	0.945702453544087
GMPR	0.945192152641871
UTP6	0.944974655275201
RPL36AL	0.944951940135358
RFLNA	0.944826475967052
FAM43A	0.944569388035116
PPIAL4G	0.94442625529652
ARHGAP45	0.944353275026947
GDPD5	0.943698591572885
TMC4	0.943602778146501
CHMP2A	0.943208283790384
NSMCE1	0.943157419532865
REC8	0.942224419973588
SLC27A3	0.942033815359039
GARIN5A	0.941892243385016
DROSHA	0.941841377553894
ACTMAP	0.941111385990651
ACTB	0.940660635421462
IGFBP2	0.940300247218387
SDHAF1	0.939882514816014
TECR	0.939790684910172
OASL	0.939741006491215
PPFIBP2	0.939295774456956
IFT27	0.939064638835405
FAM3A	0.938994822162818
VASN	0.938982797417521
TEKT4P2	0.93892954651524
NENF	0.938902295149904
ZNF710	0.938901022722107
ARHGEF1	0.938841525484456
LAT2	0.937231593913866
TINF2	0.936889414687224
SNRPG	0.936755297445626
MRPS34	0.936542259151396
RPS3	0.936390744395886
TIAM1	0.936318471968902
ZNF428	0.936212899685854
RPN2	0.935755260739413
DCPS	0.935649281394377
RPL18A	0.935480463162335
MIEN1	0.935266728153709
ABCC2	0.935016848286714
PXMP2	0.934793444194631
PLLP	0.934170890451532
HPDL	0.933503854671687
PPP1R13L	0.933300354812813
GFUS	0.933163707983005
GFRA3	0.933067960660083
RAB38	0.932760199830073
FAM89B	0.932556806510499
CIAO2B	0.932460126162436
TMEM240	0.932069661560762
ACY1	0.931787670550604
ARL6IP4	0.931766538840985
UXT	0.931396491393801
CYTL1	0.930925112873831
MRPL41	0.930752170954926
NRN1	0.930297918841777
POLR2J4	0.930173775028847
CDK5RAP3	0.930162439772853
NR2F6	0.92961070457185
SMYD3	0.929418392558278
MMAB	0.929196502426435
TEDC1	0.92903273751302
FERMT3	0.928207974687697
SERGEF	0.927409916012613
PSMB8	0.92734898617668
FES	0.927263684390224
ACRBP	0.926873335016697
FPR2	0.926871393996538
MIF	0.926772151417354
C2orf81	0.926746495571275
MED11	0.926402869741421
RPS15A	0.926283113819494
CKLF	0.926207391754024
DCST2	0.926121821309224
UPP1	0.925713136021589
LRRC25	0.925684667690138
VEGFD	0.925588296055676
ADIRF	0.925585490258521
PCSK1N	0.925478737707459
SERPINA1	0.925113617979984
MAP2K2	0.925098005554736
EFNA1	0.924852184567012
TMEM160	0.924732616580409
HLA-F	0.924649367621577
NPIPA7	0.9245663843065
RNASEH2A	0.924562609380743
GNLY	0.924355619530521
RPS12	0.924177244822643
MCRIP2	0.92413141803025
CYP21A2	0.923988438634591
FBL	0.92391266462905
ZNF787	0.923836482182228
ZNF784	0.923670063452683
GRN	0.923209689452116
ATP5F1E	0.922806274071486
TBC1D3L	0.922782760969316
CCDC22	0.922572992994975
FAM193B	0.922248494611921
FTH1P20	0.922133930146811
RAB20	0.921895274846037
GNA15	0.921885729145603
SMBD1P	0.921627321823861
MFSD10	0.920798919835403
RPS17	0.920767633423388
CFDP1	0.920009241189729
KCNMB4	0.919679465595803
MEF2B	0.919266732304146
ABHD14B	0.918942183894313
PCOLCE	0.918646684868997
ZCWPW1	0.918589659052161
ANAPC11	0.91849571396783
COG1	0.918040647629323
GLIPR2	0.917955767239565
STUB1	0.917700024973672
RPL22P1	0.917412594358805
TOR2A	0.917061915289608
RPL19	0.916520088866888
CHCHD1	0.916265190304878
BCKDHA	0.916076858430755
LIMD2	0.91599969677184
CA3	0.915752280996597
ALDH8A1	0.915672142429264
UQCC5	0.91560205592172
DXO	0.915517178860246
CSTB	0.915311086095638
RXRG	0.914817003951467
NAMPTP1	0.914485177387545
EXOC7	0.914466217452068
HRC	0.914107140681602
RPL24	0.91393494144299
DNAJC17	0.913884268596885
STX8	0.913629070629437
ITPA	0.913212058485123
CA11	0.912513574087018
RPL27	0.91248203268934
RTN4RL2	0.912373316205862
CCN1	0.912317606428881
RPL11	0.91181385178674
CEP131	0.91159978467249
PSRC1	0.91116042296635
ATAD3B	0.910821260305544
MCRIP1	0.910087327929615
ARSA	0.909755396705597
SLC44A4	0.909184190636608
BORCS6	0.909105947748002
GADD45B	0.908685315667606
UBTD1	0.907601514703379
RABAC1	0.907171912428079
MAD1L1	0.907031819293439
RPL31	0.906962877759988
FANCG	0.906718714529344
NPHP3-ACAD11	0.90635775866026
WFDC1	0.906165536333854
NUPR1	0.905927979213661
MRPL24	0.90579063571623
CTSH	0.905574317866087
LSM2	0.905363655612597
RIBC1	0.905349319984328
CHMP1A	0.90531281305623
ARPC1A	0.905262681516877
SLC1A5	0.904982984799702
MRPL36	0.90483694945308
TRMT61A	0.904679364867646
GTF2A2	0.904623572226813
YDJC	0.904199534196264
RPL32	0.903905325984477
MRPL20	0.903641879094476
FLYWCH2	0.903613830586158
HLA-H	0.903577416492933
RPS5	0.903554514379966
APOC1	0.902986455483779
THAP8	0.9029492918388
PNPLA6	0.902649626001138
NDUFS7	0.9024188684444
LGALS1	0.902100089753444
CD300A	0.901979153126183
AEN	0.901844752904584
VIRMA	0.901831976105782
HEMK1	0.901713668027387
CIDECP1	0.901693773019288
THADA	0.901492121541745
PHLDA2	0.901391347247691
NBEAP2	0.901171581668221
CCDC28B	0.900555091186419
CCDC154	0.900523814763397
CAPN10	0.900497946349197
CCDC8	0.900059681296696
ISLR	0.899934521815959
NXT1	0.899257051904509
SULT1A4	0.899212677009269
GATD1	0.898937055610507
RASIP1	0.898737958000865
SRRM2	0.898521520345568
UQCC3	0.898467206275684
PRRC2A	0.898318630014878
RRP8	0.898006683373743
GGTA1	0.897995616799697
ARHGAP4	0.897397591211177
CHMP4A	0.897357556439831
NPC2	0.897082188653049
TMEM88B	0.896636700022814
C19orf53	0.896611501301321
NR2C2AP	0.895924638480287
PIN4	0.895739428244596
ZFHX2	0.895627781137792
HHLA2	0.895596652634811
TCAP	0.895513372045803
PPA2	0.895409869602087
SIRT4	0.895375956969825
RPL23	0.89480768383471
NUDT22	0.894760768067937
CCT4	0.894584613575907
CCNB3	0.893852206356625
DTX1	0.893733737994517
B3GAT3	0.893136222607027
DUSP23	0.892688690904564
SOX10	0.892575721551456
WDR83OS	0.892033512146323
SURF1	0.891878074093607
PSTPIP1	0.891734814233922
COP1	0.891554392771365
STARD5	0.891507294817938
POLR2H	0.891174187188478
SOD3	0.891043670050261
TCIRG1	0.891013971393987
FOXD3	0.89087732002622
NDUFS3	0.890859539215925
CARD10	0.889805032730151
FBXL9P	0.889800667447936
CRYGS	0.889470934336423
TRAPPC12	0.889187864211982
TBL3	0.889151096515583
AGER	0.88853168506185
HM13	0.888367231326003
GADD45A	0.888250827621453
RUVBL2	0.888230952138022
SDC1	0.888146661204463
CLEC18C	0.887889097918785
RPS24	0.887745020257249
CDK5RAP2	0.886011073962514
SIX5	0.88553497036979
SRPX	0.885184516457328
ZBTB3	0.885035927254103
DPAGT1	0.884775207320945
SCAND1	0.884738715232286
CD7	0.884726884869492
MFAP2	0.884277400563553
TFPT	0.884160277581439
SSH3	0.884110349677564
KEAP1	0.884033387203238
ITGB1BP2	0.884025670402636
TMED1	0.883379607843503
IMMP1L	0.883223960751545
TRBC1	0.883162620874697
C1orf122	0.883036597935848
SAMD1	0.88250362163062
INTS10	0.882497046008006
MUC20P1	0.882376347606964
LYAR	0.882190708587678
FBXO2	0.88175161030116
SKINT1L	0.881488063544362
GDPD2	0.881258635497668
SH2B2	0.88119778377815
DYNLT1	0.881103525724325
SWI5	0.880610701216636
IER2	0.880575215854821
GHRL	0.880331362932365
ETHE1	0.880193554963496
PARL	0.879934842218601
CASP4	0.879150237044991
FGFBP3	0.879056569142384
CD300C	0.87895485696696
ZNG1A	0.8785385113731
ST6GALNAC4	0.878537024167218
NDUFB2	0.878429241955292
PIGQ	0.878294829303368
EGF	0.87799722917445
CDKN1C	0.877785551833266
PABPC1L	0.877766958967905
PIM3	0.877562098115531
S100A13	0.877502131729769
PCDH19	0.877289287253188
PLEKHJ1	0.877206947913703
HSD17B3	0.876918194342166
NUDC	0.876899802170106
TREML1	0.876545368724876
JAGN1	0.876455604136392
C1orf74	0.876254261248809
RPL26	0.876159155205762
COA6	0.876078801711693
EPRS1	0.87590602951813
HSD17B7	0.87580052241843
TXNDC12	0.87478310722625
TMEM147	0.874483810223124
SLC38A5	0.874086722899595
FLNA	0.873780470904795
LLGL2	0.873769665278853
TTC21A	0.873602569442354
OXLD1	0.873546888371268
EFNA4	0.873294921214998
ZNF317	0.873211520202307
CD163	0.872770137052166
POP7	0.872728151107772
HILPDA	0.872413247554489
RAB24	0.872322398668081
FTH1	0.8720433428556
EIF4A3	0.872012076376189
MSL3B	0.871781665350031
ZDHHC12	0.871632114900103
SNRPF	0.870959034173233
RRP9	0.870845687707496
MRPL9	0.870833086816948
MAP3K6	0.870519799774462
TREX1	0.870335964243711
RPS27	0.869966609798988
PHLDA1	0.869900686067066
MEGF11	0.869581579576491
RHBDL2	0.869488552532481
ECMXP	0.869375146589774
CTU1	0.868466233111765
NDUFB10	0.868444016812409
SMARCA4	0.86818561408495
TOMM6	0.867887039564195
P4HA2	0.867845952436145
JMJD8	0.867812814615436
IGFBP7	0.867410620228476
ADAMTS13	0.86664865193134
SLC16A8	0.866633533300615
PFN4	0.866393361511938
NOP10	0.866150731927622
TMEM91	0.866148073624861
ZNF232	0.86596168592359
SLC19A1	0.865759126189482
HGH1	0.865594676722289
DMC1	0.865565413682683
EGFL7	0.865437464055465
HDLBP	0.865156844187818
EMC6	0.864991957871286
PREB	0.864844346095477
ERMARD	0.864781290028212
ZSWIM8	0.864667960023637
DDT	0.864605032008947
PTRHD1	0.864249066416795
MRPS15	0.864102364743465
APOA1	0.864033186804961
PLK5	0.864002492246736
RPL7A	0.863702408612424
FLAD1	0.863628126733944
CAPS	0.863023441929506
CEBPA	0.862952101594652
NME1	0.862734743352399
MRPS18C	0.8627269998345
MIIP	0.862720250750854
PLEKHG2	0.86270427326054
COPS6	0.862521219188946
ABHD11	0.862305767241475
UBL5	0.861970570125522
BTG1	0.861677696937325
DOK1	0.861509361578765
TIMM8B	0.861485481112666
MTMR9LP	0.860986258282802
HYAL1	0.860924846932852
NDUFA4L2	0.860850313537272
TMEM120A	0.860733074284934
TMSB10	0.860644896688104
PARD6A	0.860519991172657
ZNF444	0.860084558596141
ZACN	0.85955042604318
LFNG	0.859261061932599
EMG1	0.859073722910553
P3H3	0.858957971165907
SUGCT	0.858457654919024
JTB	0.858166957610846
EIF3F	0.858150536908912
COPZ2	0.858140109492872
B3GNTL1	0.857970747944891
COPS3	0.857670954831808
NDUFAF3	0.857529310102739
MRM1	0.857365877149606
COMMD3	0.856866696499267
ITIH5	0.856600253026909
BRME1	0.856572067983122
ALDH16A1	0.856519366852619
AK1	0.856489207443269
HOXA4	0.856428710912092
HSD3B7	0.856311941365113
CATSPER2	0.856271296728013
MARS1	0.856058453045142
RASL10B	0.85599801643905
NKD2	0.855979041136672
DFFB	0.855825563982918
HSD17B10	0.855149445366043
EBF4	0.85510986760459
ATAD3A	0.855029497992199
ZNF638	0.854693044305915
FJX1	0.854405446580996
RELN	0.854275059587546
DEF6	0.854112742312472
MYL6B	0.854107417478603
HAAO	0.853866294000118
CHPF	0.853770857349285
MRPS5	0.853385145234855
EMC9	0.853037796017442
CNPY4	0.853006212189743
RNF212	0.852903759306814
DGKA	0.852845048600886
HSPB2	0.852736785163832
P3H4	0.852621044871164
NPDC1	0.85221665611106
RPL9P29	0.85215037908658
COL17A1	0.85214364364283
CHCHD5	0.852018059415187
UQCRQ	0.851828507520741
TRIP6	0.851672011826176
ZNF688	0.851638323199928
HSPA1A	0.850358127992617
RPL35A	0.850319573682181
RING1	0.850097074860887
POLR2F	0.849814907228392
SCRG1	0.849397793341889
GAL3ST1	0.849254284647281
TMEM150A	0.84877480347764
KARS1	0.848702532180128
TRIM21	0.848249738391993
TP53I13	0.847610410853014
TMEM39B	0.847585884097831
RPSAP9	0.847506437784292
ZFPL1	0.847427455223615
DDX10	0.847386579339431
SELPLG	0.847362861428179
HSF4	0.847338001864034
OST4	0.847305982005717
MMP28	0.847093113318865
FTH1P11	0.846947606153702
TGFBR3L	0.846765106048599
TMEM11	0.84670746264405
SF3B5	0.846680996686884
NCOA6	0.846652212455756
TNFAIP2	0.846630287385053
HLA-A	0.846434691851878
DNAJC7	0.846161858119866
TMEM221	0.846090663287789
CRIP2	0.845937332012958
LIME1	0.845774222480732
FLII	0.845588157718278
ATIC	0.844994868056718
PCDHGC3	0.844103806932587
RPS27L	0.844019862779615
EEF1AKMT1	0.843857387024729
SERPINF2	0.843727390197041
NSUN5	0.843671325695613
MDN1	0.843349965244259
GDPD3	0.843272789980597
VXN	0.843019639395334
ABCC10	0.84293242746213
RHOG	0.842785670511077
TMX2	0.842706355911838
LGMN	0.842559699311267
GCK	0.842205929943782
RPL30	0.842148291685696
PAQR6	0.841815278145949
MRPL38	0.841676357879358
GNG5	0.84130141707129
MAD2L2	0.841298212873994
MTHFS	0.841254914902298
ZBTB8OS	0.841071166393287
PPCDC	0.84100196081985
QSOX1	0.840494574443409
NUDT16L1	0.840219580516302
UCN	0.839349859839015
MLXIPL	0.838991628013455
MRPS24	0.838943776191763
MVB12A	0.838886663724957
JUND	0.838784280830287
PTMS	0.838726469399009
HIGD2A	0.838633505347068
BOLA2-SMG1P6	0.837850132149285
NOL11	0.837762060455323
RANGRF	0.837501378695085
MEDAG	0.83743537945578
HSCB	0.837278798087137
SPIN2A	0.836356615414235
DGUOK	0.836193487617986
PFDN2	0.836067239893418
TRMT112	0.836035838426076
CMTM5	0.835897778657589
DEPDC5	0.83586587945385
MBLAC1	0.835099577255171
ATF4	0.835096357961812
HRAS	0.834962157329561
GAS2L1	0.834851652309883
RPL29	0.834652435623545
TMA7	0.834633084794684
HSD17B8	0.834502482057986
MAMDC4	0.833539370965687
PRR14	0.833340398568704
S100A9	0.83325589712512
REP15	0.832950797181999
MRPS31	0.832713118761962
RPS8	0.832331782119136
DMKN	0.831981401511475
RPS6	0.831654098832945
H2AJ	0.831374235297551
NAALADL1	0.831122435429855
SHMT2	0.831066711234484
HEXIM2	0.830864054897136
MRPL58	0.830799093136373
ANXA2P2	0.830670568262887
BBC3	0.830635117004135
ATP5MC1	0.830430485554729
CXXC5	0.830379840308083
RASAL3	0.829928780058902
SYNE4	0.829418125449772
GPAA1	0.829239591384972
NXF1	0.829095263392276
ASB1	0.828951360009715
FGFRL1	0.828885128280176
PAM16	0.828699307645405
CBR1	0.828342425876641
PUF60	0.826946995641999
NME2	0.826760628738266
NAGPA	0.826510181286175
SLFN12L	0.825940493044297
ATP5PO	0.825811129205097
SFXN4	0.825707989404718
NRDE2	0.82570115815407
LRG1	0.825686883935094
KHDRBS3	0.825505582686959
ZFPM1	0.82538833397539
POLB	0.825194955161027
DDRGK1	0.824375542449452
FOXD2	0.82406035367157
CRHR2	0.824026006209616
E2F5	0.824001653701422
RAB5IF	0.823916871127401
HSD11B1L	0.823857337444674
ETV4	0.823431992012753
FABP7	0.823363118531198
UQCR11	0.823322979825741
CLN3	0.82331770424342
RPS25	0.823218789537413
BEND5	0.823000314558264
DNAJB11	0.822646035590332
PPIEL	0.822592692879489
FAM98C	0.822499374730327
SNF8	0.822423684127691
RPL4	0.822422430225952
TMEM218	0.822382401018767
FIBP	0.822239285643113
PIH1D1	0.822091107353508
ANXA8	0.821911658106128
STX10	0.821662082605448
PLXNB2	0.821253628505532
H2AX	0.821251131756744
GBP5	0.820861698406279
YIF1A	0.820224981179249
RPS3A	0.820161460081536
PFN1	0.819950152940612
NPTX2	0.819852754925586
CTSZ	0.81926606095577
NT5C	0.81923169812339
CXCL2	0.819014758439041
APOBEC3C	0.818802114371321
SIVA1	0.818636113379973
CLDND2	0.817671315221012
C1orf162	0.817485326021035
ZSCAN21	0.817373063861697
NPIPP1	0.817357114788401
TMUB1	0.817347322082643
B3GNT8	0.816994328719928
CERS1	0.816965368438007
MRPL22	0.816867412113542
PRR22	0.816782920250001
MYL12A	0.816514745578198
KCNK15	0.815883101324549
H4C15	0.815754829006562
MCAT	0.815435684824092
NDUFB1	0.814922428865948
PTGIR	0.814717989429498
CSF2RA	0.814548022438334
SF3B6	0.814504942296242
IFRD2	0.814491000797455
HBEGF	0.814005193202944
IL10RB	0.813878589489116
UQCC4	0.813684704020499
SSBP4	0.813650315915823
GUK1	0.813585142437028
FRG1	0.813486862561512
TMEM101	0.812997506756305
IFIH1	0.812870644974841
MRPS18A	0.812728299314686
SOX8	0.812635313646549
TNFSF12	0.81240231956037
FHAD1	0.812279560633075
NME7	0.812108162176078
TNC	0.812104628805175
DHRS1	0.812006648159602
ADPRS	0.811895837937215
PHLDA3	0.811257564926357
VTI1B	0.811107066711599
ORMDL3	0.811040550960709
PQBP1	0.810991490958024
BRI3	0.810933366911939
WASH9P	0.810791284759559
RPS4Y1	0.810772172228826
DECR2	0.810685069665331
FCGR3A	0.810562762256722
GPX4	0.810538690040736
NOXA1	0.809739852140012
AURKC	0.809578938853168
GAL3ST4	0.809502083300143
KLF2	0.809498379243155
NOPCHAP1	0.809472204558155
HSPBP1	0.809264503621501
SEC61G	0.808827623046625
SPOUT1	0.80877332819527
EIF6	0.808526004687541
SMOC2	0.808521497879484
DDX41	0.808303307358802
FKBP10	0.8080737767205
CALML4	0.807965313312983
LRRN4CL	0.807184552381852
DYNLRB1	0.806898145764835
PRDX4	0.806077168475883
RNF181	0.80572509345683
HLA-DPA1	0.805446640781851
NUBP2	0.805341058320226
PSMB6	0.805307209041799
C2orf76	0.805134774724762
POLR1H	0.80452798798148
RNF145	0.804337154770055
RNASE1	0.804041100914542
TRIP4	0.803735347285596
MRPS2	0.803548357891421
SMARCAL1	0.803412170883638
RBIS	0.803342563181957
DCTN1	0.803230239356989
PNKD	0.803113539729149
CCNH	0.802952343232414
GBA1	0.802894349237801
TRPV2	0.802750971487696
ART3	0.802547906168762
RUNX1	0.802494005292238
KLHL17	0.802225995482617
SNRNP35	0.802211985413948
MRPL43	0.802152401817024
MYZAP	0.801960047553224
ATP5F1B	0.801947768891508
SPHK1	0.801412322350384
HDHD3	0.801343754110549
WNT6	0.80118303638423
SENP3	0.800971091464371
CCDC57	0.800947159981961
MANF	0.800943797666048
TUFM	0.800937674502322
P2RY2	0.800731284427468
FDX2	0.80052428101295
KCNE1	0.800489766781483
C11orf24	0.800415916451707
CNIH4	0.800286348881592
ZNF300P1	0.799708610282341
TWF2	0.798997305310211
HEXD	0.798515203496989
SIRT6	0.798268810279228
NHERF1	0.798148650933105
NAA10	0.798103734133903
DOC2A	0.798092483534899
SPAAR	0.797660504592813
RND2	0.797574992753432
PDCL3P5	0.797516514920064
ALAS1	0.797514352544233
PRADC1	0.797445482948214
FTH1P8	0.797030465923912
DLK2	0.796895401036852
ACRV1	0.796733603631346
LILRB3	0.796478935528353
TNNC2	0.796278319649602
SERPINH1	0.796219240713246
EFNA3	0.79621690533514
PSMG3	0.796030372453175
BRF2	0.796024500066899
APIP	0.795767999228196
ZNF32	0.795755531119143
NCF4	0.795243821695755
ADAMTSL5	0.795202333434292
NSUN5P2	0.79514371488575
MAP3K14	0.795139257726852
MDM2	0.794814337599799
CCDC106	0.794690300492688
OAS1	0.794633211190417
MBD6	0.794532825361056
S100A4	0.794314156199836
NDUFC1	0.794199689019399
TXNL4A	0.794078662224515
VAT1	0.793764442616841
ATRAID	0.793677684475817
SQOR	0.793484991259178
CFH	0.793203784713811
MYRF	0.793196713121262
FAP	0.792570847866726
PHLDB3	0.792566973860087
MAP4K2	0.792189429685476
MKNK2	0.792162193609138
TUBGCP2	0.791704035817139
DHRS7B	0.791693964017596
IPO4	0.791650965311257
RPS23	0.791552770244726
LY6E	0.791204881224235
FASTK	0.790958867761564
MAGED4B	0.790856694274111
ATG4D	0.790804770654305
TTF1	0.79076332261559
KCNJ10	0.790604799595715
SNRPE	0.790559149514455
INAFM2	0.790429764565037
UQCR10	0.789978984695794
POLR3GL	0.789803845730148
RCE1	0.78976164306974
KLK1	0.789739309166193
COX17	0.789645715068083
EIF3G	0.789596729702674
AIFM1	0.789396252890393
DNTTIP1	0.788576261362066
GOLGA3	0.788512651548801
ALYREF	0.788460437446939
FBXL6	0.788142924148664
NEU1	0.787362919323418
MSRB2	0.787210869726769
TCEA3	0.786997346965246
CENPB	0.786436862722346
RPL7	0.785841253748455
SYDE1	0.785819085979745
PBDC1	0.785769410064021
COQ3	0.785707428320489
EIF3I	0.785615704325515
HSBP1L1	0.785398759423415
GBP3	0.785071075284469
IGLL5	0.784851833691494
GIMAP5	0.7848382060476
MYOT	0.784709912450948
RILPL1	0.783775233683409
RIPK4	0.783731358677646
ZNF628	0.783703704454629
C1orf50	0.783568236926022
ZNF385D	0.783433830101489
EXOSC5	0.783354118602318
WNT11	0.783021307864664
THOC6	0.782962647377548
PSME1	0.78290365770973
DUSP10	0.782335232926896
C8orf58	0.781862024095487
RFNG	0.781136194086771
GCAT	0.781099758558104
ALPL	0.781089001765316
THBS2	0.781060287046592
ZBTB48	0.780308196188524
MRPL17	0.780172912101685
ALKBH3	0.780162134601324
CD83	0.780115199052636
TBCE	0.78010911698388
INTS13	0.779275902892221
C1QTNF1	0.779043557789407
LPAR5	0.778767777599337
ATP5MJ	0.778032750158762
DOCK6	0.777763409284402
NDUFA1	0.777666019395169
RPL12	0.777638116754071
CLEC2B	0.777428223879539
BRMS1	0.777407568635082
LMNA	0.777074557810205
CNKSR1	0.776754601991544
CYLD	0.776623624876156
NR4A1	0.776339590747865
MLH3	0.775629773857764
EBP	0.775585284000263
ZNF503	0.775290048671377
BYSL	0.775100801027933
PTCH2	0.775062247533367
COTL1	0.774626415030621
SEC61B	0.774475689794444
GPR162	0.774474766064643
PJVK	0.774397795766263
GIN1	0.774216549637187
TMT1B	0.774088082960941
SLC41A3	0.774037604828662
TIMP4	0.773642646528791
APOE	0.773574433462454
RPRM	0.773545577782586
FDPS	0.773296951635501
CD53	0.772713193790515
ARHGDIB	0.772445564408656
SCFD1	0.772342582635321
VCF2	0.772311383689151
TOE1	0.771998089824418
SLX1A	0.771780825096226
ADORA3	0.771732149217806
MTHFD2	0.771354237182428
RPS4X	0.771198721518437
ENO3	0.770962365824565
GBP4	0.77085772052493
NR2F1	0.770610530437662
SUPT5H	0.770560382158263
RAPSN	0.770461371252409
PLAAT3	0.770139680688787
TXNDC17	0.769975413633752
NAIF1	0.769902984630034
PRMT5	0.769723224320168
C1QTNF9	0.769431028974747
SNX14	0.769170151311748
SERPING1	0.769068085362543
ALOX5AP	0.76904913593434
BOLA1	0.768896120414711
CDC42EP2	0.768747049611311
STEAP1B	0.768744901172735
CLTB	0.768657981319928
LSM5	0.768542229830389
CRACR2B	0.76851380182637
H2BW2	0.768260118390858
FIS1	0.768184108609762
AAMDC	0.768132565951355
FKBP8	0.768105413002602
DUS3L	0.767888851025234
LCMT1	0.767424588897735
TSTD1	0.767246811877434
PLIN3	0.766848968696276
